gift_id,contact_id,gift_date,amount,gift_type,campaign
12815,003XX00000RdwVdWHR,2020-07-16,50,recurring,Major Gift Initiative 2022
12816,003XX00000f9PZ1wuA,2025-08-13,20.0,event,Spring Gala 2022
12817,003XX00000f9PZ1wuA,2025-08-13,20.0,one_time,Annual Fund 2020
12818,003XX00000f9PZ1wuA,2025-08-13,20.0,planned_giving,
12819,003XX00000f9PZ1wuA,2025-11-13,20.0,planned_giving,Annual Fund 2023
12820,003XX00000f9PZ1wuA,2025-11-13,20.0,recurring,
12821,003XX00000j8RN1vWW,2020-12-21,25,one_time,Planned Giving Society
12822,003XX00000j8RN1vWW,2020-12-22,20.0,recurring,Year-End Appeal 2023
12823,003XX00000UzUuqRBu,2020-12-08,20.0,one_time,Annual Fund 2021
12824,003XX00000UzUuqRBu,2021-02-22,20.0,one_time,Year-End Appeal 2021
12825,003XX00000UzUuqRBu,2022-01-31,20.0,one_time,Annual Fund 2020
12826,003XX00000UzUuqRBu,2022-01-31,20.0,one_time,
12827,003XX00000UzUuqRBu,2022-01-31,20.0,recurring,Annual Fund 2021
12828,003XX00000zemoM9o0,2012-11-17,30,one_time,Spring Appeal 2023
12829,003XX00000zemoM9o0,2014-04-04,50,recurring,Year-End Appeal 2021
12830,003XX00000zemoM9o0,2015-05-12,200,recurring,
12831,003XX00000zemoM9o0,2016-06-21,75,one_time,
12832,003XX00000zemoM9o0,2016-06-21,50,recurring,
12833,003XX00000wO1RnTlW,2010-11-14,35,recurring,Annual Fund 2022
12834,003XX00000wO1RnTlW,2011-10-22,30,one_time,Spring Appeal 2022
12835,003XX00000wO1RnTlW,2012-06-17,35,one_time,Spring Appeal 2022
12836,003XX00000mRZgSEUH,2016-05-18,75,planned_giving,Annual Fund 2021
12837,003XX00000mRZgSEUH,2016-11-24,35,event,Annual Fund 2023
12838,003XX00000mRZgSEUH,2018-10-03,45,one_time,
12839,003XX00000qlOZiUXH,2020-09-26,20.0,one_time,Spring Gala 2023
12840,003XX00000qlOZiUXH,2021-10-26,20.0,one_time,Spring Gala 2023
12841,003XX00000qlOZiUXH,2022-07-04,20.0,one_time,Spring Appeal 2022
12842,003XX00000qlOZiUXH,2022-11-01,20.0,one_time,Year-End Appeal 2022
12843,003XX00000iVDSaVhN,2006-10-22,20.0,recurring,Year-End Appeal 2022
12844,003XX00000iVDSaVhN,2006-11-24,20.0,one_time,Annual Fund 2022
12845,003XX00000iVDSaVhN,2006-11-28,20.0,one_time,Spring Appeal 2023
12846,003XX00000iVDSaVhN,2006-12-21,20.0,one_time,Spring Gala 2022
12847,003XX00000CW2t6aZP,2013-10-06,20.0,one_time,Spring Gala 2022
12848,003XX00000CW2t6aZP,2013-12-21,20.0,one_time,
12849,003XX00000CW2t6aZP,2015-11-05,20.0,one_time,Annual Fund 2023
12850,003XX00000CW2t6aZP,2015-11-24,20.0,planned_giving,Annual Fund 2023
12851,003XX00000CW2t6aZP,2015-12-19,20.0,one_time,
12852,003XX00000NUCO9n4Y,2018-10-13,20.0,planned_giving,
12853,003XX00000NUCO9n4Y,2019-11-23,20.0,one_time,
12854,003XX00000NUCO9n4Y,2023-01-01,20.0,recurring,
12855,003XX00000crKH8mj1,2013-05-02,25,recurring,Annual Fund 2021
12856,003XX00000Ww71CkmJ,2016-12-25,40,recurring,Annual Fund 2023
12857,003XX00000Ww71CkmJ,2016-12-28,35,recurring,
12858,003XX00000tEpHctdb,2022-05-15,75,recurring,
12859,003XX00000CMOTPCyc,2013-06-05,20.0,recurring,Annual Fund 2020
12860,003XX00000CMOTPCyc,2013-07-05,20.0,one_time,Year-End Appeal 2021
12861,003XX00000CMOTPCyc,2016-04-11,20.0,one_time,Spring Appeal 2022
12862,003XX00000CMOTPCyc,2016-09-10,20.0,one_time,
12863,003XX00000CMOTPCyc,2017-12-06,20.0,one_time,Spring Appeal 2022
12864,003XX00000xhMMEddh,2016-11-04,75,one_time,Annual Fund 2021
12865,003XX00000h4KpJTdS,2015-08-29,20.0,recurring,Spring Appeal 2023
12866,003XX00000h4KpJTdS,2022-06-25,20.0,event,Spring Appeal 2023
12867,003XX00000o0bT6l01,2025-11-01,30,one_time,
12868,003XX00000o0bT6l01,2025-11-20,75,recurring,Spring Appeal 2024
12869,003XX00000g9lE9kDE,2020-08-13,20.0,one_time,Spring Gala 2023
12870,003XX00000g9lE9kDE,2020-08-13,20.0,one_time,Year-End Appeal 2023
12871,003XX00000g9lE9kDE,2020-08-13,20.0,recurring,
12872,003XX00000g9lE9kDE,2020-11-16,40,recurring,Spring Appeal 2023
12873,003XX00000g9lE9kDE,2020-11-16,20.0,one_time,Year-End Appeal 2023
12874,003XX000001z92GM5B,2011-12-24,20.0,one_time,Annual Fund 2022
12875,003XX000001z92GM5B,2012-01-04,20.0,one_time,Spring Appeal 2024
12876,003XX00000LAQGGG2Y,2008-05-21,20.0,one_time,Annual Fund 2021
12877,003XX00000LAQGGG2Y,2008-10-26,20.0,one_time,Spring Appeal 2024
12878,003XX00000LAQGGG2Y,2008-11-16,20.0,one_time,Year-End Appeal 2023
12879,003XX00000LAQGGG2Y,2008-12-06,20.0,one_time,Planned Giving Society
12880,003XX00000LAQGGG2Y,2009-05-19,20.0,one_time,
12881,003XX00000Ei8yFRsQ,2017-12-19,150,one_time,Spring Appeal 2022
12882,003XX00000Ei8yFRsQ,2020-11-26,350,one_time,Spring Appeal 2023
12883,003XX000004Hm4GoQC,2025-12-21,20.0,one_time,Annual Fund 2020
12884,003XX000004Hm4GoQC,2026-02-12,20.0,recurring,
12885,003XX000004Hm4GoQC,2026-02-12,20.0,one_time,
12886,003XX00000v0Qtt7CU,2015-10-17,20.0,one_time,Annual Fund 2021
12887,003XX00000v0Qtt7CU,2015-11-14,20.0,one_time,
12888,003XX00000v0Qtt7CU,2017-04-11,20.0,one_time,Spring Gala 2023
12889,003XX00000v0Qtt7CU,2017-11-01,20.0,recurring,Spring Gala 2023
12890,003XX00000v0Qtt7CU,2018-08-20,20.0,one_time,Year-End Appeal 2022
12891,003XX000001vALiuYR,2007-06-18,75,one_time,Year-End Appeal 2024
12892,003XX000007pXSDGA1,2020-11-06,20.0,one_time,
12893,003XX000007pXSDGA1,2021-12-20,20.0,one_time,
12894,003XX000007pXSDGA1,2023-10-20,40,recurring,
12895,003XX000007pXSDGA1,2025-12-09,20.0,one_time,
12896,003XX000007pXSDGA1,2026-01-16,20.0,one_time,Spring Appeal 2024
12897,003XX00000fjSeG40u,2017-10-13,20.0,one_time,Annual Fund 2020
12898,003XX00000fjSeG40u,2018-02-18,20.0,recurring,Annual Fund 2020
12899,003XX00000fjSeG40u,2022-04-20,20.0,one_time,
12900,003XX00000FNkd7dmM,2026-02-21,20.0,one_time,Annual Fund 2020
12901,003XX00000FNkd7dmM,2026-02-21,20.0,one_time,Annual Fund 2021
12902,003XX00000FNkd7dmM,2026-02-21,20.0,recurring,Spring Gala 2023
12903,003XX00000yafvyjko,2023-11-22,20.0,recurring,
12904,003XX00000yafvyjko,2023-11-22,20.0,one_time,Spring Gala 2022
12905,003XX00000yafvyjko,2023-11-22,20.0,recurring,Annual Fund 2023
12906,003XX00000yafvyjko,2024-01-21,20.0,recurring,Spring Appeal 2023
12907,003XX00000yafvyjko,2024-10-12,20.0,recurring,Year-End Appeal 2022
12908,003XX00000DgUQMM6g,2025-07-04,100,event,
12909,003XX00000DgUQMM6g,2025-10-15,75,recurring,Annual Fund 2023
12910,003XX00000DgUQMM6g,2025-10-15,125,one_time,
12911,003XX00000Mp5kt7k3,2020-11-28,100,recurring,Annual Fund 2020
12912,003XX00000Mp5kt7k3,2022-08-13,30,recurring,
12913,003XX00000Mp5kt7k3,2022-10-22,40,recurring,
12914,003XX00000Mp5kt7k3,2023-10-04,30,recurring,
12915,003XX00000pLMlCz4o,2017-11-27,25,planned_giving,Spring Appeal 2024
12916,003XX00000pLMlCz4o,2018-06-18,25,recurring,Year-End Appeal 2022
12917,003XX00000pLMlCz4o,2018-11-14,50,event,Spring Appeal 2024
12918,003XX00000pLMlCz4o,2018-11-16,75,one_time,Annual Fund 2023
12919,003XX00000pLMlCz4o,2019-10-23,20.0,one_time,Year-End Appeal 2021
12920,003XX00000GR1ZdMUW,2020-05-25,35,one_time,Annual Fund 2020
12921,003XX00000GR1ZdMUW,2021-01-03,25,one_time,
12922,003XX00000GR1ZdMUW,2021-08-04,40,one_time,
12923,003XX00000y5uoupTk,2026-01-04,300,one_time,Year-End Appeal 2023
12924,003XX000001c9QUrKW,2021-12-24,225,recurring,
12925,003XX000001c9QUrKW,2023-01-21,300,recurring,Spring Gala 2023
12926,003XX00000dMKMBcqp,2025-04-16,2000,one_time,Spring Gala 2022
12927,003XX00000dMKMBcqp,2025-04-16,900,one_time,Spring Gala 2022
12928,003XX00000dMKMBcqp,2025-04-17,1200,planned_giving,
12929,003XX00000dMKMBcqp,2025-06-14,1400,one_time,
12930,003XX00000dMKMBcqp,2025-09-04,3800,one_time,Year-End Appeal 2021
12931,003XX00000dMKMBcqp,2025-09-17,1100,planned_giving,Spring Appeal 2023
12932,003XX00000dMKMBcqp,2025-09-27,3300,one_time,
12933,003XX00000dMKMBcqp,2025-10-01,350,one_time,Annual Fund 2020
12934,003XX00000dMKMBcqp,2025-10-06,4300,recurring,Spring Gala 2022
12935,003XX00000dMKMBcqp,2025-10-12,1200,one_time,Year-End Appeal 2022
12936,003XX00000dMKMBcqp,2025-11-02,1200,one_time,Major Gift Initiative 2022
12937,003XX00000dMKMBcqp,2025-11-13,1000,one_time,
12938,003XX00000dMKMBcqp,2025-12-23,2400,one_time,Annual Fund 2020
12939,003XX00000dMKMBcqp,2025-12-28,1800,one_time,
12940,003XX00000dMKMBcqp,2026-01-04,1700,one_time,Year-End Appeal 2024
12941,003XX00000dMKMBcqp,2026-01-04,1500,one_time,Year-End Appeal 2021
12942,003XX00000dMKMBcqp,2026-01-04,450,recurring,Spring Gala 2023
12943,003XX00000dMKMBcqp,2026-01-04,650,one_time,Spring Gala 2023
12944,003XX00000dMKMBcqp,2026-01-04,1400,one_time,Spring Gala 2023
12945,003XX00000dMKMBcqp,2026-01-04,1300,event,Year-End Appeal 2021
12946,003XX00000dMKMBcqp,2026-01-04,1200,one_time,Year-End Appeal 2022
12947,003XX00000LSRm99a2,2017-11-21,75,one_time,
12948,003XX00000LSRm99a2,2018-01-23,225,recurring,Annual Fund 2023
12949,003XX00000LSRm99a2,2018-12-13,100,one_time,Spring Gala 2022
12950,003XX00000FpgSgwnj,2018-05-17,75,planned_giving,
12951,003XX00000FpgSgwnj,2020-12-01,175,recurring,Spring Appeal 2024
12952,003XX00000SOOm3JYF,2013-09-24,20.0,recurring,Annual Fund 2023
12953,003XX00000SOOm3JYF,2013-10-03,20.0,one_time,
12954,003XX00000SOOm3JYF,2014-10-11,20.0,one_time,
12955,003XX00000SOOm3JYF,2015-11-26,20.0,one_time,
12956,003XX00000SOOm3JYF,2016-01-18,20.0,planned_giving,Annual Fund 2021
12957,003XX00000wJhy1jXz,2022-03-09,100,one_time,Spring Gala 2022
12958,003XX000007YaHvZfm,2023-07-11,40,recurring,Spring Appeal 2024
12959,003XX000007YaHvZfm,2023-07-11,35,one_time,
12960,003XX00000p6Oo9GFE,2008-11-23,175,one_time,
12961,003XX00000p6Oo9GFE,2008-12-01,175,recurring,Annual Fund 2022
12962,003XX00000p6Oo9GFE,2008-12-01,300,one_time,Planned Giving Society
12963,003XX00000p6Oo9GFE,2009-09-15,300,one_time,Annual Fund 2023
12964,003XX00000p6Oo9GFE,2009-10-05,550,one_time,
12965,003XX00000p6Oo9GFE,2009-11-28,450,recurring,Spring Appeal 2023
12966,003XX00000p6Oo9GFE,2009-12-17,400,one_time,Annual Fund 2023
12967,003XX00000p6Oo9GFE,2010-11-03,250,one_time,Year-End Appeal 2024
12968,003XX00000p6Oo9GFE,2011-10-02,100,one_time,Annual Fund 2022
12969,003XX0000053TumsWs,2012-10-20,20.0,one_time,
12970,003XX0000053TumsWs,2014-12-06,20.0,recurring,Spring Appeal 2022
12971,003XX0000053TumsWs,2016-12-17,20.0,recurring,Major Gift Initiative 2022
12972,003XX0000053TumsWs,2018-10-05,20.0,one_time,
12973,003XX00000bMuefCfM,2016-06-30,20.0,recurring,Major Gift Initiative 2022
12974,003XX00000bMuefCfM,2016-06-30,30,event,Annual Fund 2022
12975,003XX00000bMuefCfM,2016-06-30,20.0,recurring,Year-End Appeal 2024
12976,003XX00000DOVCBoLW,2015-10-12,25,event,Year-End Appeal 2021
12977,003XX00000DpeTCw1L,2010-10-09,45,one_time,Annual Fund 2023
12978,003XX00000DpeTCw1L,2010-10-09,45,one_time,
12979,003XX00000DpeTCw1L,2010-10-16,300,recurring,
12980,003XX00000DpeTCw1L,2010-10-24,50,one_time,Year-End Appeal 2021
12981,003XX00000DpeTCw1L,2010-12-14,100,one_time,Spring Gala 2022
12982,003XX00000DpeTCw1L,2011-05-26,100,one_time,Spring Appeal 2024
12983,003XX00000DpeTCw1L,2011-05-28,75,one_time,Annual Fund 2021
12984,003XX00000DpeTCw1L,2011-08-22,150,one_time,
12985,003XX000007NXmAYii,2019-12-13,20.0,one_time,Annual Fund 2020
12986,003XX000007NXmAYii,2020-12-18,20.0,one_time,Major Gift Initiative 2022
12987,003XX000007NXmAYii,2021-11-09,20.0,one_time,Year-End Appeal 2024
12988,003XX000007NXmAYii,2021-12-26,20.0,event,Annual Fund 2022
12989,003XX000007NXmAYii,2022-02-08,20.0,one_time,Annual Fund 2022
12990,003XX000009Gy4MD9o,2009-12-26,50,event,
12991,003XX00000rYnCgROl,2021-05-24,100,recurring,Spring Appeal 2022
12992,003XX00000ITauQgvD,2022-10-04,35,one_time,
12993,003XX00000ITauQgvD,2023-04-23,75,recurring,
12994,003XX00000fDh698a1,2012-04-24,20.0,event,Planned Giving Society
12995,003XX00000fDh698a1,2012-10-03,20.0,one_time,Spring Appeal 2023
12996,003XX00000fDh698a1,2012-11-17,20.0,one_time,Spring Gala 2022
12997,003XX00000sbtvMYfS,2018-10-12,40,recurring,
12998,003XX00000CuGwVSnK,2020-11-09,100,one_time,
12999,003XX00000CuGwVSnK,2020-11-10,200,one_time,Annual Fund 2022
13000,003XX00000CuGwVSnK,2021-05-13,100,recurring,Annual Fund 2021
13001,003XX00000CuGwVSnK,2021-05-13,40,one_time,Annual Fund 2020
13002,003XX00000gwJrNlES,2026-02-15,20.0,planned_giving,
13003,003XX00000gwJrNlES,2026-02-15,20.0,one_time,
13004,003XX00000gwJrNlES,2026-02-15,20.0,recurring,Annual Fund 2021
13005,003XX00000gwJrNlES,2026-02-15,20.0,one_time,Annual Fund 2021
13006,003XX00000gwJrNlES,2026-02-15,20.0,one_time,Year-End Appeal 2023
13007,003XX00000h5s5VGyR,2025-11-24,250,recurring,Planned Giving Society
13008,003XX00000h5s5VGyR,2026-02-03,100,one_time,
13009,003XX000008OVJ99u4,2001-07-17,20.0,recurring,
13010,003XX000008OVJ99u4,2005-10-08,20.0,one_time,Planned Giving Society
13011,003XX000008OVJ99u4,2013-11-23,20.0,recurring,
13012,003XX000008OVJ99u4,2015-02-04,20.0,one_time,Annual Fund 2022
13013,003XX000008OVJ99u4,2020-05-13,20.0,one_time,Annual Fund 2021
13014,003XX000000IvN9KLj,2021-10-22,25,recurring,
13015,003XX000000IvN9KLj,2022-03-22,25,event,Major Gift Initiative 2022
13016,003XX000000IvN9KLj,2023-05-25,25,one_time,Spring Appeal 2024
13017,003XX00000fwDzyc15,2016-12-18,20.0,event,Annual Fund 2020
13018,003XX00000fwDzyc15,2018-11-23,30,one_time,Year-End Appeal 2023
13019,003XX00000fwDzyc15,2019-02-15,20.0,recurring,Spring Appeal 2024
13020,003XX00000SaquTiO9,2017-12-09,20.0,recurring,
13021,003XX00000SaquTiO9,2018-11-15,20.0,recurring,Planned Giving Society
13022,003XX00000SaquTiO9,2018-12-18,20.0,one_time,Annual Fund 2021
13023,003XX00000SaquTiO9,2020-07-07,20.0,recurring,Spring Appeal 2022
13024,003XX00000SaquTiO9,2020-08-25,20.0,recurring,
13025,003XX000005Maslqvr,2024-10-01,450,recurring,Annual Fund 2021
13026,003XX000005Maslqvr,2024-10-01,250,one_time,Annual Fund 2020
13027,003XX000005Maslqvr,2024-10-01,150,recurring,Major Gift Initiative 2022
13028,003XX000005Maslqvr,2024-10-01,150,recurring,
13029,003XX000005Maslqvr,2024-10-01,300,recurring,Spring Appeal 2022
13030,003XX000005Maslqvr,2024-10-13,150,one_time,Spring Appeal 2023
13031,003XX000005Maslqvr,2024-11-16,200,recurring,
13032,003XX000005Maslqvr,2024-11-17,450,one_time,Annual Fund 2022
13033,003XX000005Maslqvr,2024-11-18,225,one_time,Year-End Appeal 2024
13034,003XX000005Maslqvr,2024-11-18,175,event,Year-End Appeal 2023
13035,003XX000005Maslqvr,2024-11-18,600,one_time,Spring Gala 2022
13036,003XX000005Maslqvr,2024-11-19,225,one_time,
13037,003XX000005Maslqvr,2024-12-11,125,one_time,
13038,003XX000005Maslqvr,2024-12-22,300,one_time,Year-End Appeal 2023
13039,003XX000005Maslqvr,2025-01-26,100,recurring,Spring Appeal 2022
13040,003XX000005Maslqvr,2025-01-26,300,one_time,Annual Fund 2020
13041,003XX000005Maslqvr,2025-01-26,125,one_time,Year-End Appeal 2023
13042,003XX000005Maslqvr,2025-01-26,250,one_time,Annual Fund 2021
13043,003XX000005Maslqvr,2025-01-26,250,one_time,Spring Appeal 2024
13044,003XX000005Maslqvr,2025-01-26,350,one_time,Year-End Appeal 2024
13045,003XX000005Maslqvr,2025-01-26,175,one_time,Spring Appeal 2023
13046,003XX000005Maslqvr,2025-01-26,75,one_time,
13047,003XX000005Maslqvr,2025-01-26,250,one_time,
13048,003XX000005Maslqvr,2025-01-26,250,one_time,Spring Gala 2023
13049,003XX000005Maslqvr,2025-01-26,175,one_time,Spring Gala 2023
13050,003XX000005Maslqvr,2025-01-26,250,one_time,Year-End Appeal 2024
13051,003XX000005Maslqvr,2025-01-26,75,one_time,
13052,003XX000005Maslqvr,2025-01-26,200,one_time,Year-End Appeal 2023
13053,003XX00000cTO2PzH9,2019-12-07,75,recurring,
13054,003XX00000cTO2PzH9,2020-06-25,300,one_time,Spring Appeal 2022
13055,003XX00000cTO2PzH9,2020-11-17,75,recurring,Annual Fund 2020
13056,003XX00000C1WDmmU6,2022-11-04,75,recurring,
13057,003XX00000C1WDmmU6,2022-12-20,30,recurring,Year-End Appeal 2024
13058,003XX00000Dsml7KYV,2018-08-19,100,one_time,Annual Fund 2023
13059,003XX00000Dsml7KYV,2018-11-28,35,recurring,Spring Appeal 2023
13060,003XX00000Dsml7KYV,2019-01-26,100,one_time,
13061,003XX00000Dsml7KYV,2022-04-25,75,recurring,Annual Fund 2022
13062,003XX00000Dsml7KYV,2022-07-06,50,recurring,
13063,003XX000006f3VJH0a,2018-10-12,20.0,recurring,Year-End Appeal 2022
13064,003XX000006f3VJH0a,2018-12-26,20.0,recurring,Spring Appeal 2022
13065,003XX00000YzKlQHi5,2020-05-01,75,recurring,
13066,003XX00000WA5FvkEx,2022-11-26,20.0,one_time,
13067,003XX00000WA5FvkEx,2023-01-09,20.0,recurring,Year-End Appeal 2021
13068,003XX00000WA5FvkEx,2023-08-02,20.0,one_time,Spring Appeal 2023
13069,003XX00000WA5FvkEx,2023-08-02,20.0,one_time,Annual Fund 2023
13070,003XX00000WA5FvkEx,2023-08-02,20.0,one_time,Spring Appeal 2023
13071,003XX00000UBoL4dJZ,2021-08-13,20.0,recurring,
13072,003XX00000UBoL4dJZ,2021-11-08,20.0,recurring,
13073,003XX00000UBoL4dJZ,2022-01-11,20.0,one_time,
13074,003XX00000UBoL4dJZ,2023-06-25,20.0,one_time,Year-End Appeal 2021
13075,003XX00000UBoL4dJZ,2023-10-01,20.0,event,
13076,003XX00000ShRJavtZ,2024-09-23,20.0,one_time,
13077,003XX00000ShRJavtZ,2024-11-04,20.0,event,
13078,003XX00000ShRJavtZ,2024-11-13,25,planned_giving,Annual Fund 2023
13079,003XX00000ShRJavtZ,2024-11-22,20.0,recurring,
13080,003XX00000ShRJavtZ,2025-06-12,20.0,one_time,Spring Appeal 2023
13081,003XX000005R5oaTym,2009-04-15,20.0,one_time,Year-End Appeal 2024
13082,003XX000005R5oaTym,2009-05-21,20.0,one_time,Spring Gala 2023
13083,003XX000005R5oaTym,2012-04-08,20.0,planned_giving,Annual Fund 2021
13084,003XX000005R5oaTym,2012-08-11,20.0,one_time,
13085,003XX000005R5oaTym,2013-04-08,20.0,one_time,Year-End Appeal 2023
13086,003XX00000nu5o1YT8,2019-04-09,20.0,one_time,Spring Appeal 2024
13087,003XX00000nu5o1YT8,2019-08-17,20.0,recurring,Annual Fund 2023
13088,003XX00000nu5o1YT8,2019-12-18,20.0,one_time,Year-End Appeal 2023
13089,003XX00000EwJSMzh0,2022-07-18,20.0,recurring,Spring Appeal 2022
13090,003XX00000EwJSMzh0,2022-11-20,20.0,one_time,Annual Fund 2022
13091,003XX00000EwJSMzh0,2023-03-13,20.0,one_time,Spring Appeal 2023
13092,003XX00000EwJSMzh0,2023-03-13,20.0,one_time,Major Gift Initiative 2022
13093,003XX000007IDEq3fc,2017-12-29,20.0,one_time,
13094,003XX000007IDEq3fc,2018-12-19,20.0,recurring,Annual Fund 2021
13095,003XX000007IDEq3fc,2019-11-24,20.0,recurring,
13096,003XX000007IDEq3fc,2022-03-26,20.0,one_time,Annual Fund 2022
13097,003XX000007IDEq3fc,2022-03-26,20.0,one_time,Spring Gala 2023
13098,003XX00000QEheViS3,2021-11-23,20.0,one_time,Year-End Appeal 2021
13099,003XX00000QEheViS3,2021-11-23,20.0,one_time,Spring Appeal 2023
13100,003XX00000QEheViS3,2021-11-23,20.0,one_time,
13101,003XX00000QEheViS3,2021-11-23,20.0,recurring,
13102,003XX00000QEheViS3,2022-02-18,20.0,one_time,Spring Gala 2022
13103,003XX00000ovZm0GVD,2021-12-06,30,one_time,Annual Fund 2022
13104,003XX00000atmnvDkA,2013-12-22,20.0,recurring,Annual Fund 2022
13105,003XX00000atmnvDkA,2015-07-16,20.0,one_time,Spring Appeal 2024
13106,003XX00000atmnvDkA,2015-12-04,20.0,one_time,
13107,003XX00000atmnvDkA,2016-12-16,20.0,recurring,
13108,003XX00000atmnvDkA,2018-11-12,20.0,recurring,Spring Appeal 2022
13109,003XX000001Jr28fkv,2021-10-11,20.0,one_time,Planned Giving Society
13110,003XX000001Jr28fkv,2021-11-18,20.0,planned_giving,Spring Gala 2023
13111,003XX000001Jr28fkv,2021-11-24,20.0,recurring,Major Gift Initiative 2022
13112,003XX000004nvvMAN8,2009-12-18,20.0,one_time,
13113,003XX000004nvvMAN8,2013-12-22,20.0,event,Annual Fund 2023
13114,003XX000004nvvMAN8,2018-08-23,20.0,recurring,Year-End Appeal 2022
13115,003XX00000rHfrjOb6,2020-01-28,20.0,one_time,Year-End Appeal 2021
13116,003XX00000rHfrjOb6,2021-10-21,20.0,one_time,Year-End Appeal 2022
13117,003XX00000eF6s8Hel,2023-10-05,250,recurring,Annual Fund 2020
13118,003XX00000vcTajcUF,2019-10-22,200,one_time,Major Gift Initiative 2022
13119,003XX00000vcTajcUF,2019-12-16,175,one_time,Year-End Appeal 2023
13120,003XX00000vcTajcUF,2019-12-19,50,event,
13121,003XX00000vcTajcUF,2020-05-27,300,planned_giving,Year-End Appeal 2022
13122,003XX00000vcTajcUF,2021-02-21,75,recurring,Major Gift Initiative 2022
13123,003XX00000vcTajcUF,2022-10-26,75,event,Planned Giving Society
13124,003XX00000wEljamii,2022-08-09,400,one_time,Year-End Appeal 2021
13125,003XX00000LVbiWk9z,2018-12-14,20.0,recurring,Spring Appeal 2023
13126,003XX00000LVbiWk9z,2019-04-06,20.0,one_time,Planned Giving Society
13127,003XX00000LVbiWk9z,2019-04-06,20.0,one_time,Annual Fund 2023
13128,003XX00000LVbiWk9z,2019-04-06,20.0,one_time,Major Gift Initiative 2022
13129,003XX00000LVbiWk9z,2019-04-06,20.0,one_time,
13130,003XX000004qsFBpU5,2022-07-08,20.0,one_time,
13131,003XX000004qsFBpU5,2022-07-08,20.0,one_time,
13132,003XX00000pGrNoOQf,2023-10-02,20.0,one_time,Year-End Appeal 2023
13133,003XX00000pGrNoOQf,2023-10-02,20.0,planned_giving,Year-End Appeal 2023
13134,003XX00000pGrNoOQf,2023-10-14,20.0,recurring,Year-End Appeal 2021
13135,003XX00000pGrNoOQf,2023-12-26,20.0,one_time,Annual Fund 2023
13136,003XX00000pGrNoOQf,2024-03-27,20.0,one_time,Spring Gala 2022
13137,003XX00000plsYVSjL,2017-12-19,20.0,recurring,Year-End Appeal 2023
13138,003XX00000plsYVSjL,2018-11-14,20.0,recurring,
13139,003XX00000plsYVSjL,2023-11-05,20.0,one_time,Major Gift Initiative 2022
13140,003XX0000008zjmwr9,2019-10-17,35,one_time,Spring Gala 2023
13141,003XX0000008zjmwr9,2019-11-23,40,one_time,Planned Giving Society
13142,003XX0000000LaEllf,2021-09-21,20.0,recurring,Major Gift Initiative 2022
13143,003XX0000000LaEllf,2023-01-27,25,one_time,
13144,003XX0000000LaEllf,2023-06-16,20.0,one_time,
13145,003XX0000000LaEllf,2023-07-25,20.0,event,Spring Appeal 2024
13146,003XX00000K8fM73nQ,2024-11-24,35,event,Major Gift Initiative 2022
13147,003XX00000K8fM73nQ,2024-12-02,40,one_time,Spring Gala 2022
13148,003XX00000qgFnd7bf,2021-08-25,125,one_time,
13149,003XX00000HgJuFjkC,2004-12-25,20.0,event,
13150,003XX00000HgJuFjkC,2011-12-02,20.0,recurring,Year-End Appeal 2021
13151,003XX00000HgJuFjkC,2016-12-11,20.0,recurring,Spring Gala 2022
13152,003XX00000HgJuFjkC,2016-12-14,20.0,recurring,Spring Gala 2022
13153,003XX00000HgJuFjkC,2018-11-13,20.0,recurring,Annual Fund 2022
13154,003XX0000012YmamNj,2018-04-06,20.0,recurring,Annual Fund 2022
13155,003XX0000012YmamNj,2019-08-17,20.0,one_time,Annual Fund 2020
13156,003XX0000012YmamNj,2019-11-03,20.0,event,Year-End Appeal 2022
13157,003XX0000012YmamNj,2020-08-07,20.0,recurring,Planned Giving Society
13158,003XX00000QwOEJeOQ,2011-03-05,100,recurring,Annual Fund 2022
13159,003XX00000alikhDR9,2022-12-13,20.0,event,Spring Gala 2022
13160,003XX00000alikhDR9,2023-07-27,75,recurring,Year-End Appeal 2024
13161,003XX00000mvYesBMc,2016-07-26,20.0,one_time,
13162,003XX00000mvYesBMc,2016-10-09,20.0,one_time,Planned Giving Society
13163,003XX00000mvYesBMc,2017-11-22,20.0,one_time,Year-End Appeal 2023
13164,003XX00000mvYesBMc,2018-04-02,20.0,one_time,Annual Fund 2023
13165,003XX00000x5UqLROt,2024-10-23,20.0,one_time,Year-End Appeal 2023
13166,003XX00000x5UqLROt,2024-10-23,20.0,one_time,Annual Fund 2023
13167,003XX00000x5UqLROt,2026-02-13,20.0,one_time,Year-End Appeal 2023
13168,003XX00000u0f3oEbn,2009-10-25,20.0,one_time,
13169,003XX00000u0f3oEbn,2013-10-13,20.0,recurring,Major Gift Initiative 2022
13170,003XX00000u0f3oEbn,2016-10-14,20.0,event,
13171,003XX00000u0f3oEbn,2017-12-27,25,recurring,Spring Appeal 2023
13172,003XX00000u0f3oEbn,2020-01-06,20.0,one_time,Year-End Appeal 2024
13173,003XX00000IIv7kV9f,2010-12-25,45,recurring,Year-End Appeal 2024
13174,003XX00000IIv7kV9f,2011-11-12,125,recurring,
13175,003XX00000IIv7kV9f,2012-12-22,50,one_time,Spring Gala 2023
13176,003XX00000IIv7kV9f,2013-11-14,125,one_time,Spring Appeal 2024
13177,003XX00000n4bU7fey,2014-09-03,40,one_time,
